,endTime,artistName,trackName,msPlayed
4698,2020-12-29 15:03,Paritosh Seal,Raga Ahir Bhairi,76502
4699,2020-12-30 05:49,Morningsiders,Empress,199742
4700,2020-12-30 05:52,CRUISR,Kidnap Me,202200
4701,2020-12-30 05:57,Generationals,Put a Light On,226933
4702,2020-12-30 06:00,Sundara Karma,She Said,225653
4703,2020-12-30 06:05,Houndmouth,Sedona,239881
4704,2020-12-30 06:08,Knox Hamilton,Pretty Way to Fight,203666
4705,2020-12-30 06:12,Future Generations,All The Same,198383
4706,2020-12-30 06:15,Mystery Jets,Young Love (feat. Laura Marling),202293
4707,2020-12-30 06:19,Young the Giant,Silvertongue,197426
4708,2020-12-30 06:22,Wild Party,When I Get Older,184684
4709,2020-12-30 06:26,Grouplove,Tongue Tied,218013
4710,2020-12-30 06:29,COIN,Atlas,203720
4711,2020-12-30 06:32,Bad Suns,Cardiac Arrest,182518
4712,2020-12-30 06:36,Smallpools,Million Bucks,239893
4713,2020-12-30 06:42,WALK THE MOON,Anna Sun,321280
4714,2020-12-30 06:45,Rostam,Bike Dream,201760
4715,2020-12-30 06:49,Foster The People,Pumped Up Kicks,239600
4716,2020-12-30 06:53,Young the Giant,Something to Believe In,228466
4717,2020-12-31 06:18,The Mowgli's,I'm Good,166893
4718,2020-12-31 06:23,Santigold,Disparate Youth,284400
4719,2020-12-31 06:26,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
4720,2020-12-31 06:30,COIN,Run,206466
4721,2020-12-31 06:34,JR JR,Gone,227506
4722,2020-12-31 06:37,Phoenix,1901,193120
4723,2020-12-31 06:42,WALK THE MOON,One Foot,261373
4724,2020-12-31 06:45,Grizfolk,Bob Marley,216066
4725,2020-12-31 06:49,Cold War Kids,Love Is Mystical,214360
4726,2020-12-31 06:53,The Griswolds,16 Years,225720
4727,2020-12-31 06:57,HUNNY,July,234502
4728,2020-12-31 07:09,Moon Taxi,Two High,118304
4729,2020-12-31 11:22,Moon Taxi,Two High,95354
4730,2020-12-31 11:26,Cage The Elephant,Come a Little Closer,229346
4731,2020-12-31 11:29,courtship.,Sunroof,192197
4732,2020-12-31 11:33,Autoheart,Moscow,234571
4733,2020-12-31 11:45,Beach Weather,Chit Chat,78576
4734,2021-01-01 13:26,Beach Weather,Chit Chat,13663
4735,2021-01-01 13:30,Aerreo,Unforgettable,221935
4736,2021-01-01 13:33,Ryan Brahms,When I Was Me - ShiShi Remix,197333
4737,2021-01-01 13:37,DJ Shaan,Work It Out,206125
4738,2021-01-01 13:40,Major Lazer,Light It Up - Ritviz Diwali Edition,166666
4739,2021-01-01 13:43,Anish Sood,Castles,226986
4740,2021-01-01 13:46,Ritviz,Chalo Chalein,184370
4741,2021-01-01 13:50,The Yellow Diary,Dheere Se,198000
4742,2021-01-01 13:54,The Local Train,Choo Lo,233630
4743,2021-01-01 13:57,Ritviz,Sage,230204
4744,2021-01-01 14:02,Shankar-Ehsaan-Loy,Life Is Crazy,221800
4745,2021-01-01 14:05,Ritviz,Liggi,181176
4746,2021-01-01 14:19,Pritam,Nadaaniyaan,211216
4747,2021-01-03 06:36,Pritam,Nadaaniyaan,47814
4748,2021-01-03 06:40,Lost Stories,Faking It,251574
4749,2021-01-03 06:43,Ritviz,Jeet,184848
4750,2021-01-03 06:47,Tanishk Bagchi,Makhna,183000
4751,2021-01-03 06:50,Ritviz,Udd Gaye - Bacardi House Party Sessions,180413
4752,2021-01-03 07:00,MEMBA,"For Aisha (Featured in ""The Sky Is Pink"")",357931
4753,2021-01-03 07:05,Ritviz,Barso,257142
4754,2021-01-03 07:09,Pritam,Dil Hi Toh Hai,280496
4755,2021-01-03 07:13,Neha Kakkar,La La La,192000
4756,2021-01-03 07:17,Pritam,Woh Din,258036
4757,2021-01-03 07:20,Krewella,Good On You,159198
4758,2021-01-03 07:32,Ankit Tiwari,Tere Jaane Se,87076
4759,2021-01-04 18:34,Farhan Akhtar,Tum Ho Toh,17029
4760,2021-01-04 18:34,Farhan Akhtar,Tum Ho Toh,251277
4761,2021-01-04 18:41,Farhan Akhtar,Sinbad The Sailor,387262
4762,2021-01-04 18:48,Farhan Akhtar,Pichle Saat Dinon Mein (Live Version),391534
4763,2021-01-04 18:52,Caralisa,Phir Dekhiye,204660
4764,2021-01-04 18:56,Farhan Akhtar,Socha Hai,246131
4765,2021-01-04 19:00,Farhan Akhtar,Pichle Saat Dinon Mein (Album Version),187942
4766,2021-01-04 19:04,Farhan Akhtar,Rock On!!,231819
4767,2021-01-04 19:04,KR$NA,Say My Name,556
4768,2021-01-04 19:04,KR$NA,Living Legend,3979
4769,2021-01-04 19:04,Dominique,Ye Tumhari Meri Baatein,1818
4770,2021-01-04 19:08,KR$NA,Living Legend,228235
4771,2021-01-04 19:12,KR$NA,No Losses,201935
4772,2021-01-04 19:15,KR$NA,Untitled,151384
4773,2021-01-04 19:18,KR$NA,Saath Ya Khilaaf,214588
4774,2021-01-04 19:24,KR$NA,Makasam,321500
4775,2021-01-04 19:27,KR$NA,Freeverse Feast,198646
4776,2021-01-04 19:31,DIVINE,Bag,177461
4777,2021-01-04 19:35,KR$NA,Dum Hai,216428
4778,2021-01-04 19:39,Raftaar,Damn,214000
4779,2021-01-04 19:41,KR$NA,The Key - Freestyle,101333
4780,2021-01-04 19:44,KR$NA,Maharani,199322
4781,2021-01-04 19:48,KR$NA,Seedha Makeover,216247
4782,2021-01-04 19:53,Deep Kalsi,Warm Up (Refix),305188
4783,2021-01-04 19:57,Kidshot,Meri Baari,183301
4784,2021-01-04 20:00,KR$NA,Farak Nahi Padta,207168
4785,2021-01-04 20:05,KR$NA,Muqabla,276819
4786,2021-01-04 20:08,Raftaar,Down,209200
4787,2021-01-05 06:24,KR$NA,Jaanta Kyun,16655
4788,2021-01-05 06:27,KR$NA,Dekh Kaun Aaya Wapas,168489
4789,2021-01-05 06:30,Deep Money,"Saddi Galli-Rail Gaddi (From ""T-Series Mixtape Punjabi"")",206038
4790,2021-01-05 06:34,KR$NA,Aadat,220299
4791,2021-01-05 06:38,KR$NA,Tere Buss Ki Na Hai,226770
4792,2021-01-05 06:41,KR$NA,Tripping,166819
4793,2021-01-05 07:53,FINNEAS,Let's Fall in Love for the Night,190348
4794,2021-01-05 07:56,Shawn Mendes,Wonder,172692
4795,2021-01-05 07:59,Marshmello,Be Kind (with Halsey),172761
4796,2021-01-05 08:02,Lauv,Tattoos Together,186613
4797,2021-01-05 08:06,Kodaline,Wherever You Are,185004
4798,2021-01-05 08:09,Khalid,Free Spirit,182080
4799,2021-01-05 08:13,ILLENIUM,In Your Arms (with X Ambassadors),220730
4800,2021-01-05 08:16,Alesso,Midnight (feat. Liam Payne),220140
4801,2021-01-05 08:21,PUBLIC,Make You Mine,232906
4802,2021-01-05 08:24,Kygo,Lose Somebody,199549
4803,2021-01-05 08:27,Niall Horan,Black And White,193089
4804,2021-01-05 08:31,Maren Morris,The Bones - with Hozier,197298
4805,2021-01-05 08:35,Harry Styles,Adore You,207133
4806,2021-01-05 08:38,Hailee Steinfeld,I Love You's,216083
4807,2021-01-05 08:42,Justin Bieber,Anyone,190779
4808,2021-01-05 08:45,Ritt Momney,Put Your Records On,210463
4809,2021-01-05 08:48,Khalid,Up All Night,157220
4810,2021-01-05 08:52,ILLENIUM,Nightlight,222400
4811,2021-01-05 08:55,Katy Perry,Daisies,173123
4812,2021-01-05 08:57,OneRepublic,Better Days,144530
4813,2021-01-05 09:01,Post Malone,Circles,215280
4814,2021-01-05 09:04,Diplo,Lonely (with Jonas Brothers),139809
4815,2021-01-05 09:06,Marshmello,OK Not To Be OK,159862
4816,2021-01-05 09:10,BØRNS,Electric Love,218106
4817,2021-01-05 09:13,Justin Bieber,Holy (feat. Chance The Rapper),212093
4818,2021-01-05 09:16,Harry Styles,Watermelon Sugar,174000
4819,2021-01-05 09:20,Khalid,Know Your Worth,181436
4820,2021-01-05 09:22,R3HAB,Good Example (with Andy Grammer),149052
4821,2021-01-05 09:24,James Arthur,Treehouse (feat. Shotty Horroh),116559
4822,2021-01-07 11:01,Harry Styles,Adore You,207133
4823,2021-01-07 11:05,Harry Styles,Adore You,207133
4824,2021-01-07 11:08,Harry Styles,Adore You,207133
4825,2021-01-07 11:12,Harry Styles,Adore You,207133
4826,2021-01-07 11:15,Harry Styles,Adore You,207133
4827,2021-01-07 11:18,Harry Styles,Adore You,207133
4828,2021-01-07 11:21,Harry Styles,Adore You,150070
4829,2021-01-07 12:53,Harry Styles,Adore You,207133
4830,2021-01-07 12:56,Harry Styles,Adore You,207133
4831,2021-01-07 13:00,Harry Styles,Adore You,207133
4832,2021-01-07 13:03,Harry Styles,Adore You,207133
4833,2021-01-07 13:07,Harry Styles,Adore You,207133
4834,2021-01-07 13:07,Harry Styles,Adore You,12715
4835,2021-01-07 21:39,Billie Eilish,bitches broken hearts,150140
4836,2021-01-07 21:42,Billie Eilish,bitches broken hearts,126288
4837,2021-01-07 21:45,Billie Eilish,bitches broken hearts,176471
4838,2021-01-07 21:48,Billie Eilish,bitches broken hearts,176471
4839,2021-01-07 21:51,Billie Eilish,bitches broken hearts,176471
4840,2021-01-07 21:54,Billie Eilish,bitches broken hearts,176471
4841,2021-01-07 21:57,Billie Eilish,bitches broken hearts,176471
4842,2021-01-07 22:00,Billie Eilish,bitches broken hearts,176471
4843,2021-01-07 22:03,Billie Eilish,bitches broken hearts,176471
4844,2021-01-07 22:06,Billie Eilish,bitches broken hearts,176471
4845,2021-01-07 22:09,Billie Eilish,bitches broken hearts,176471
4846,2021-01-07 22:12,Billie Eilish,bitches broken hearts,176471
4847,2021-01-07 22:15,Billie Eilish,bitches broken hearts,176471
4848,2021-01-07 22:18,Billie Eilish,bitches broken hearts,176471
4849,2021-01-07 22:21,Billie Eilish,bitches broken hearts,176471
4850,2021-01-07 22:24,Billie Eilish,bitches broken hearts,174235
4851,2021-01-08 07:20,Billie Eilish,bitches broken hearts,2236
4852,2021-01-08 07:26,Billie Eilish,bitches broken hearts,320814
4853,2021-01-08 07:29,Billie Eilish,bitches broken hearts,176471
4854,2021-01-08 07:32,Billie Eilish,bitches broken hearts,176471
4855,2021-01-08 07:44,Billie Eilish,bitches broken hearts,150109
4856,2021-01-08 13:20,Billie Eilish,bitches broken hearts,26385
4857,2021-01-08 13:23,Billie Eilish,bitches broken hearts,176471
4858,2021-01-08 13:26,Billie Eilish,bitches broken hearts,176471
4859,2021-01-08 13:29,Billie Eilish,bitches broken hearts,176471
4860,2021-01-08 13:32,Billie Eilish,bitches broken hearts,176471
4861,2021-01-08 13:35,Billie Eilish,bitches broken hearts,176471
4862,2021-01-08 13:38,Billie Eilish,bitches broken hearts,176471
4863,2021-01-08 13:41,Billie Eilish,bitches broken hearts,176471
4864,2021-01-08 13:44,Billie Eilish,bitches broken hearts,176471
4865,2021-01-08 13:48,Billie Eilish,bitches broken hearts,176471
4866,2021-01-08 14:01,Billie Eilish,bitches broken hearts,176471
4867,2021-01-08 14:03,Billie Eilish,bitches broken hearts,176471
4868,2021-01-08 14:06,Billie Eilish,bitches broken hearts,176471
4869,2021-01-08 14:09,Billie Eilish,bitches broken hearts,176471
4870,2021-01-08 14:12,Billie Eilish,bitches broken hearts,176471
4871,2021-01-08 14:15,Billie Eilish,bitches broken hearts,176471
4872,2021-01-08 14:18,Billie Eilish,bitches broken hearts,176471
4873,2021-01-08 14:21,Billie Eilish,bitches broken hearts,176471
4874,2021-01-08 14:24,Billie Eilish,bitches broken hearts,176471
4875,2021-01-08 14:27,Billie Eilish,bitches broken hearts,176471
4876,2021-01-08 14:30,Billie Eilish,bitches broken hearts,176471
4877,2021-01-08 14:33,Billie Eilish,bitches broken hearts,176471
4878,2021-01-08 14:36,Billie Eilish,bitches broken hearts,176471
4879,2021-01-08 14:47,Billie Eilish,bitches broken hearts,51309
4880,2021-01-08 15:13,Billie Eilish,bitches broken hearts,56556
4881,2021-01-08 15:53,Billie Eilish,bitches broken hearts,69199
4882,2021-01-08 15:56,Billie Eilish,bitches broken hearts,176471
4883,2021-01-08 15:59,Billie Eilish,bitches broken hearts,176471
4884,2021-01-08 16:02,Billie Eilish,bitches broken hearts,176471
4885,2021-01-08 16:05,Billie Eilish,bitches broken hearts,176471
4886,2021-01-08 16:08,Billie Eilish,bitches broken hearts,176471
4887,2021-01-08 16:11,Billie Eilish,bitches broken hearts,176471
4888,2021-01-08 16:13,Billie Eilish,bitches broken hearts,176471
4889,2021-01-08 16:16,Billie Eilish,bitches broken hearts,176471
4890,2021-01-08 16:19,Billie Eilish,bitches broken hearts,176471
4891,2021-01-08 16:22,Billie Eilish,bitches broken hearts,176471
4892,2021-01-08 16:25,Billie Eilish,bitches broken hearts,176471
4893,2021-01-08 16:28,Billie Eilish,bitches broken hearts,176471
4894,2021-01-08 16:31,Billie Eilish,bitches broken hearts,176471
4895,2021-01-08 16:34,Billie Eilish,bitches broken hearts,176471
4896,2021-01-08 16:37,Billie Eilish,bitches broken hearts,176471
4897,2021-01-08 16:40,Billie Eilish,bitches broken hearts,176471
4898,2021-01-08 16:43,Billie Eilish,bitches broken hearts,176471
4899,2021-01-08 16:46,Billie Eilish,bitches broken hearts,176471
4900,2021-01-08 16:49,Billie Eilish,bitches broken hearts,176471
4901,2021-01-08 16:52,Billie Eilish,bitches broken hearts,176471
4902,2021-01-08 16:55,Billie Eilish,bitches broken hearts,176471
4903,2021-01-08 16:58,Billie Eilish,bitches broken hearts,176471
4904,2021-01-08 17:01,Billie Eilish,bitches broken hearts,176471
4905,2021-01-08 17:04,Billie Eilish,bitches broken hearts,176471
4906,2021-01-08 17:07,Billie Eilish,bitches broken hearts,176471
4907,2021-01-08 17:10,Billie Eilish,bitches broken hearts,176471
4908,2021-01-08 17:12,Billie Eilish,bitches broken hearts,152847
4909,2021-01-08 17:36,Kaiydo,Fruit Punch,21870
4910,2021-01-08 17:37,Jack Harlow,WHATS POPPIN,29791
4911,2021-01-08 17:38,The Script,Breakeven,12495
4912,2021-01-08 17:39,Clairo,Sofia,23870
4913,2021-01-08 17:39,The Rolling Stones,Beast Of Burden - Remastered,10000
4914,2021-01-08 17:40,Jome,Cinnamon,38433
4915,2021-01-08 17:40,Bjéar,Hymn,13708
4916,2021-01-08 17:40,Ben Howard,Promise,14510
4917,2021-01-08 17:40,Ben Howard,Promise,5951
4918,2021-01-08 17:43,Jome,Cinnamon,2621
4919,2021-01-08 17:43,Tash Sultana,Notion,109294
4920,2021-01-08 17:46,Jome,Cinnamon,190560
4921,2021-01-08 17:46,Jome,Vapor,10436
4922,2021-01-08 17:46,Jome,Mountains,6643
4923,2021-01-08 17:52,Ben Howard,Time Is Dancing,346216
4924,2021-01-09 05:49,Jome,Cinnamon,404166
4925,2021-01-09 05:53,Jome,Cinnamon,204000
4926,2021-01-09 05:57,Jome,Cinnamon,204000
4927,2021-01-09 06:00,Jome,Cinnamon,204000
4928,2021-01-09 06:04,Jome,Cinnamon,204000
4929,2021-01-09 06:08,Jome,Cinnamon,204000
4930,2021-01-09 06:11,Jome,Cinnamon,204000
4931,2021-01-09 06:15,Jome,Cinnamon,204000
4932,2021-01-09 06:19,Jome,Cinnamon,204000
4933,2021-01-09 06:22,Jome,Cinnamon,204000
4934,2021-01-09 06:25,Jome,Cinnamon,204000
4935,2021-01-09 06:29,Jome,Cinnamon,204000
4936,2021-01-09 06:32,Jome,Cinnamon,160561
4937,2021-01-09 09:28,Jome,Cinnamon,204000
4938,2021-01-09 09:31,Jome,Cinnamon,204000
4939,2021-01-09 09:38,Billie Eilish,bitches broken hearts,176471
4940,2021-01-09 09:39,Farhan Akhtar,Tum Ho Toh,26106
4941,2021-01-09 09:42,Billie Eilish,bitches broken hearts,176471
4942,2021-01-09 09:45,Billie Eilish,bitches broken hearts,176471
4943,2021-01-09 09:48,Billie Eilish,bitches broken hearts,176471
4944,2021-01-09 09:51,Billie Eilish,bitches broken hearts,176471
4945,2021-01-09 09:54,Billie Eilish,bitches broken hearts,176471
4946,2021-01-09 09:57,Billie Eilish,bitches broken hearts,176471
4947,2021-01-09 10:01,Billie Eilish,bitches broken hearts,176471
4948,2021-01-09 10:04,Billie Eilish,bitches broken hearts,176471
4949,2021-01-09 10:07,Billie Eilish,bitches broken hearts,176471
4950,2021-01-09 10:10,Billie Eilish,bitches broken hearts,176471
4951,2021-01-09 10:13,Billie Eilish,bitches broken hearts,176471
4952,2021-01-09 10:52,Billie Eilish,bitches broken hearts,36399
4953,2021-01-09 11:54,SHAED,Trampoline,184060
4954,2021-01-09 11:58,SHAED,Trampoline,184060
4955,2021-01-09 12:01,SHAED,Trampoline,184060
4956,2021-01-09 12:04,SHAED,Trampoline,184060
4957,2021-01-09 12:06,SHAED,Trampoline,109745
4958,2021-01-09 13:30,Jome,Cinnamon,204000
4959,2021-01-09 13:34,Lauv,i'm so tired...,162586
4960,2021-01-09 13:36,Faime,Night Sky,144789
4961,2021-01-10 08:44,Billie Eilish,bitches broken hearts,176471
4962,2021-01-10 08:47,Billie Eilish,bitches broken hearts,176471
4963,2021-01-10 08:50,Billie Eilish,bitches broken hearts,176471
4964,2021-01-10 08:53,Billie Eilish,bitches broken hearts,176471
4965,2021-01-10 08:56,Billie Eilish,bitches broken hearts,176471
4966,2021-01-10 08:59,Billie Eilish,bitches broken hearts,176471
4967,2021-01-10 09:02,Billie Eilish,bitches broken hearts,176471
4968,2021-01-10 09:04,Billie Eilish,bitches broken hearts,176471
4969,2021-01-10 09:07,Billie Eilish,bitches broken hearts,176471
4970,2021-01-10 09:10,Billie Eilish,bitches broken hearts,176471
4971,2021-01-10 09:13,Billie Eilish,bitches broken hearts,176471
4972,2021-01-10 09:16,Billie Eilish,bitches broken hearts,176471
4973,2021-01-10 09:19,Billie Eilish,bitches broken hearts,176471
4974,2021-01-10 09:22,Billie Eilish,bitches broken hearts,176471
4975,2021-01-10 09:25,Billie Eilish,bitches broken hearts,136156
4976,2021-01-10 09:28,Jome,Cinnamon,204000
4977,2021-01-10 09:32,Jome,Cinnamon,204000
4978,2021-01-10 09:35,Jome,Cinnamon,204000
4979,2021-01-10 09:39,Jome,Cinnamon,204000
4980,2021-01-10 09:42,Jome,Cinnamon,204000
4981,2021-01-10 09:46,Jome,Cinnamon,204000
4982,2021-01-10 09:49,Jome,Cinnamon,204000
4983,2021-01-10 09:52,Jome,Cinnamon,204000
4984,2021-01-10 09:56,Jome,Cinnamon,204000
4985,2021-01-10 09:59,Jome,Cinnamon,204000
4986,2021-01-10 10:03,Jome,Cinnamon,204000
4987,2021-01-10 10:06,Jome,Cinnamon,204000
4988,2021-01-10 10:09,Jome,Cinnamon,204000
4989,2021-01-10 10:13,Jome,Cinnamon,204000
4990,2021-01-10 10:16,Jome,Cinnamon,204000
4991,2021-01-10 10:20,Jome,Cinnamon,204000
4992,2021-01-10 10:30,Jome,Cinnamon,1711
4993,2021-01-10 10:41,Jome,Cinnamon,115707
4994,2021-01-10 10:44,Jome,Cinnamon,204000
4995,2021-01-10 10:47,Jome,Cinnamon,204000
4996,2021-01-10 10:51,Jome,Cinnamon,204000
4997,2021-01-10 10:54,Jome,Cinnamon,204000
4998,2021-01-10 10:58,Jome,Cinnamon,204000
4999,2021-01-10 11:01,Jome,Cinnamon,204000
5000,2021-01-10 11:04,Jome,Cinnamon,204000
5001,2021-01-10 11:08,Jome,Cinnamon,204000
5002,2021-01-10 11:11,Jome,Cinnamon,204000
5003,2021-01-10 11:15,Jome,Cinnamon,204000
5004,2021-01-10 11:18,Jome,Cinnamon,204000
5005,2021-01-10 11:20,Jome,Cinnamon,144336
5006,2021-01-10 14:12,Jome,Cinnamon,59664
5007,2021-01-10 14:16,Jome,Cinnamon,204000
5008,2021-01-10 14:19,Jome,Cinnamon,204000
5009,2021-01-10 14:23,Jome,Cinnamon,204000
5010,2021-01-10 14:26,Jome,Cinnamon,204000
5011,2021-01-10 14:29,Jome,Cinnamon,204000
5012,2021-01-10 14:33,Jome,Cinnamon,204000
5013,2021-01-10 14:36,Jome,Cinnamon,204000
5014,2021-01-10 14:40,Jome,Cinnamon,204000
5015,2021-01-10 14:43,Jome,Cinnamon,204000
5016,2021-01-10 14:47,Jome,Cinnamon,204000
5017,2021-01-10 14:59,Jome,Cinnamon,143251
5018,2021-01-11 05:25,Traßel SüD,FILO,7191
5019,2021-01-11 05:26,Atmos 11,Atmos Eleven,12000
5020,2021-01-11 05:30,Freddie King,Me And My Guitar,4800
5021,2021-01-11 05:31,Max Richter,All Human Beings - Pt. 1,5892
5022,2021-01-11 05:31,Max Richter,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1",2800
5023,2021-01-11 05:31,Max Richter,On The Nature Of Daylight,32216
5024,2021-01-11 05:31,Minette Martin,Remembering,4847
5025,2021-01-11 05:31,Max Richter,Dream 1 (before the wind blows it all away) - Pt. 1,8931
5026,2021-01-11 05:32,Max Richter,The Departure,22069
5027,2021-01-11 05:33,Max Richter,I Swam Out To Sea / Return,9921
5028,2021-01-11 05:33,Max Richter,"On the Road to Abrahama 1 - From ""The Congress""",22049
5029,2021-01-11 05:33,Max Richter,A Catalogue Of Afternoons,43925
5030,2021-01-11 05:33,Max Richter,A Blank Canvas,16250
5031,2021-01-11 05:34,Max Richter,"Conversation - From ""Wadjda""",8386
5032,2021-01-11 05:34,Max Richter,I. Mrs Dalloway: Words,9176
5033,2021-01-11 05:34,Max Richter,"Unwritten - From ""Disconnect""",9069
5034,2021-01-11 05:34,Max Richter,"Love and Imagination - From ""Testament of Youth""",20580
5035,2021-01-11 05:35,Max Richter,Questions and Answers,5948
5036,2021-01-11 05:35,Max Richter,A Question of Adrenaline,19632
5037,2021-01-11 05:35,Max Richter,IV. Mrs Dalloway: Meeting Again,11391
5038,2021-01-11 05:36,Max Richter,I Was Just Thinking,11690
5039,2021-01-11 05:36,Max Richter,The Tartu Piano,15804
5040,2021-01-11 05:36,Max Richter,This Picture Of Us. P.,6798
5041,2021-01-11 05:36,Max Richter,Hotel for Two,34014
5042,2021-01-11 05:36,Max Richter,Tokyo Riddle Song,3339
5043,2021-01-11 05:37,Max Richter,Love Slave,3384
5044,2021-01-11 05:37,Max Richter,Thermodynamics - Bonus Track,15368
5045,2021-01-11 05:37,Max Richter,Find Schumaker,3697
5046,2021-01-11 05:37,Max Richter,Waiting,13473
5047,2021-01-11 05:37,Max Richter,On The Nature Of Daylight,3628
5048,2021-01-11 05:37,Max Richter,Pursuit,15890
5049,2021-01-11 05:38,Max Richter,Movement,7894
5050,2021-01-11 05:38,Grouplove,Tongue Tied,10495
5051,2021-01-11 05:38,Max Richter,Passing Time,10428
5052,2021-01-11 05:38,Max Richter,The Vision,6054
5053,2021-01-11 05:38,Max Richter,The Gaze,5936
5054,2021-01-11 05:38,Max Richter,A Moment,3836
5055,2021-01-11 05:38,Max Richter,The Walk,8681
5056,2021-01-11 05:39,Max Richter,Something Under Her Skin,4846
5057,2021-01-11 05:39,Max Richter,Overlooked,5499
5058,2021-01-11 05:39,Max Richter,A Place We Were,2124
5059,2021-01-11 05:39,Max Richter,Love Song,2721
5060,2021-01-11 05:39,Max Richter,Tenderly the Light,6815
5061,2021-01-11 05:39,Max Richter,Conversation,14717
5062,2021-01-11 05:39,Max Richter,Running Through Field,16138
5063,2021-01-11 05:40,Max Richter,Todos los Seres Humanos - Narrado por María Valverde,2160
5064,2021-01-11 05:40,Max Richter,On the Nature of Daylight (Transc. for Saxophone Quartet and Cello),9770
5065,2021-01-11 05:40,Max Richter,Luminous,13038
5066,2021-01-11 05:40,Max Richter,Overload,6789
5067,2021-01-11 05:40,Max Richter,"To The Stars - From ""Ad Astra"" Soundtrack",10890
5068,2021-01-11 05:41,Max Richter,In The Garden - Recorded at Spotify Studios NYC,9192
5069,2021-01-11 05:41,Max Richter,"""we circle through the night, consumed by fire"" - Recorded at Spotify Studios NYC",15876
5070,2021-01-11 05:41,Max Richter,Cypher,13595
5071,2021-01-11 05:41,Max Richter,"Love Song 1 (From ""Guerrilla"")",13653
5072,2021-01-11 05:42,Max Richter,Space 2 (slow waves) - Pt. 1 / Edit,14165
5073,2021-01-11 05:42,Max Richter,Miss Sloane Solo,28353
5074,2021-01-11 05:42,Max Richter,Dream 0 (till break of day) - Pt. 3 / Edit,12663
5075,2021-01-11 05:43,Max Richter,Off We Go!,10701
5076,2021-01-11 05:43,Max Richter,The Explorer,6572
5077,2021-01-11 05:43,Max Richter,While We Were Sleeping,22439
5078,2021-01-11 05:43,Max Richter,The Young Mariner,12748
5079,2021-01-11 05:44,Max Richter,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1",1519
5080,2021-01-11 05:44,Max Richter,The Weavers,2783
5081,2021-01-11 05:44,Max Richter,Dream 1 (before the wind blows it all away) - Pt. 1,10712
5082,2021-01-11 05:45,Max Richter,Iconography,7585
5083,2021-01-11 05:45,Max Richter,Andante Loops,8556
5084,2021-01-11 05:45,Max Richter,Opus 2020,5756
5085,2021-01-11 05:45,Max Richter,On The Nature Of Daylight,47370
5086,2021-01-11 05:45,Max Richter,Horizon Variations,9347
5087,2021-01-11 05:46,Max Richter,Organum,4898
5088,2021-01-11 05:46,Max Richter,Shadow Journal,6487
5089,2021-01-11 05:46,Max Richter,The Trees,6597
5090,2021-01-11 05:47,Max Richter,Written On The Sky,45907
5091,2021-01-11 05:47,Max Richter,On The Nature Of Daylight - Orchestral Version,25946
5092,2021-01-11 05:48,Ryan Edmond,Sky Song,10356
5093,2021-01-11 05:48,Hildur Guðnadóttir,Bathroom Dance,47191
5094,2021-01-11 05:49,The Keen and the Kind,Joseph,12192
5095,2021-01-11 05:49,Hamza,Sky Song,33675
5096,2021-01-11 05:50,The Lighthouse And The Whaler,Ascending,4480
5097,2021-01-11 05:50,Frank Porter,Let's Shine,28975
5098,2021-01-11 05:50,Yoke Lore,Safe and Sound,40635
5099,2021-01-11 05:51,The Lighthouse And The Whaler,Paths,16577
5100,2021-01-11 05:51,The Japanese House,Wild,14847
5101,2021-01-11 05:51,Hippo Campus,Way It Goes,2671
5102,2021-01-11 05:52,Craft Spells,After the Moment,17967
5103,2021-01-11 05:52,Kasbo,Found You,4528
5104,2021-01-11 05:52,The Japanese House,Saw You in a Dream,9362
5105,2021-01-11 05:52,Clairo,Sofia,4916
5106,2021-01-11 05:52,Vansire,Nice to See You,5228
5107,2021-01-11 05:53,Jinsang,Affection,5411
5108,2021-01-11 05:53,Dream Koala,We Can't Be Friends,4895
5109,2021-01-11 05:53,Tomppabeats,Far Away,5334
5110,2021-01-11 05:53,McClenney,Us,5207
5111,2021-01-11 05:53,Sleepdealer,Rolling Papers,4400
5112,2021-01-11 05:53,The Deli,Flowers,5121
5113,2021-01-11 05:53,Samiyam,Italy,5650
5114,2021-01-11 05:53,Beach House,Wildflower,15814
5115,2021-01-11 05:54,Native America,Naturally Lazy,8882
5116,2021-01-11 05:54,Nohidea,"sincerely, yours",18637
5117,2021-01-11 05:54,TOPS,Petals,5120
5118,2021-01-11 05:54,Wun Two,Again,4567
5119,2021-01-11 05:55,STRFKR,Open Your Eyes,8679
5120,2021-01-11 05:55,courtship.,Tell Me Tell Me,13920
5121,2021-01-11 05:55,Moon Taxi,All Day All Night,12320
5122,2021-01-11 05:55,Night Moves,Alabama,1711
5123,2021-01-11 05:56,Harry Styles,Sign of the Times,11710
5124,2021-01-11 05:56,George Ezra,Paradise,7551
5125,2021-01-11 05:56,Portugal. The Man,Share with Me the Sun,20751
5126,2021-01-11 05:56,The Strumbellas,Wild Sun,6095
5127,2021-01-11 05:57,Cape Cub,All I Need,9006
5128,2021-01-11 05:57,Rex Orange County,Sunflower,5962
5129,2021-01-11 05:57,OneRepublic,Heaven,32623
5130,2021-01-11 05:57,A Great Big World,Kaleidoscope,7533
